eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
00f3b02a,2444a2e4,detection,EDSA Sec Walk,1:03:01 AM,59.87,00:00:59,183,899,1,moderate occlusion,Moderate occlusion pedestrian ID #183 detected at frame 899
ab3a1b1a,2444a2e4,detection,EDSA Sec Walk,1:03:02 AM,60.6,00:01:00,185,910,0,light occlusion,Light occlusion pedestrian ID #185 detected at frame 910
be1fc1dc,2444a2e4,detection,EDSA Sec Walk,1:03:05 AM,63.53,00:01:03,188,954,2,heavy occlusion,Heavy occlusion pedestrian ID #188 detected at frame 954
695cf4ba,2444a2e4,detection,EDSA Sec Walk,1:03:08 AM,66.6,00:01:06,189,1000,0,light occlusion,Light occlusion pedestrian ID #189 detected at frame 1000
99f6de2c,2444a2e4,detection,EDSA Sec Walk,1:03:08 AM,66.6,00:01:06,190,1000,0,light occlusion,Light occlusion pedestrian ID #190 detected at frame 1000
61299c17,2444a2e4,detection,EDSA Sec Walk,1:03:13 AM,71.67,00:01:11,202,1076,1,moderate occlusion,Moderate occlusion pedestrian ID #202 detected at frame 1076
75f959c3,2444a2e4,detection,EDSA Sec Walk,1:03:24 AM,82.6,00:01:22,205,1240,2,heavy occlusion,Heavy occlusion pedestrian ID #205 detected at frame 1240
e0f72d33,2444a2e4,detection,EDSA Sec Walk,1:03:25 AM,83.06,00:01:23,207,1247,0,light occlusion,Light occlusion pedestrian ID #207 detected at frame 1247
97972570,2444a2e4,detection,EDSA Sec Walk,1:03:25 AM,83.86,00:01:23,211,1259,0,light occlusion,Light occlusion pedestrian ID #211 detected at frame 1259
864a7669,2444a2e4,detection,EDSA Sec Walk,1:03:32 AM,90.73,00:01:30,218,1362,0,light occlusion,Light occlusion pedestrian ID #218 detected at frame 1362
e140df32,2444a2e4,detection,EDSA Sec Walk,1:03:35 AM,93.06,00:01:33,219,1397,0,light occlusion,Light occlusion pedestrian ID #219 detected at frame 1397
e660cc00,2444a2e4,detection,EDSA Sec Walk,1:03:39 AM,97.26,00:01:37,222,1460,2,heavy occlusion,Heavy occlusion pedestrian ID #222 detected at frame 1460
bdc405e8,2444a2e4,detection,EDSA Sec Walk,1:03:39 AM,97.53,00:01:37,223,1464,0,light occlusion,Light occlusion pedestrian ID #223 detected at frame 1464
cce9b7d5,2444a2e4,detection,EDSA Sec Walk,1:03:42 AM,100.0,00:01:40,237,1501,0,light occlusion,Light occlusion pedestrian ID #237 detected at frame 1501
33def842,2444a2e4,detection,EDSA Sec Walk,1:03:42 AM,100.6,00:01:40,242,1510,0,light occlusion,Light occlusion pedestrian ID #242 detected at frame 1510
1aa6f16e,2444a2e4,detection,EDSA Sec Walk,1:03:43 AM,101.26,00:01:41,249,1520,1,moderate occlusion,Moderate occlusion pedestrian ID #249 detected at frame 1520
b0fee003,2444a2e4,detection,EDSA Sec Walk,1:03:53 AM,111.93,00:01:51,255,1680,0,light occlusion,Light occlusion pedestrian ID #255 detected at frame 1680
af06145c,2444a2e4,detection,EDSA Sec Walk,1:03:56 AM,114.6,00:01:54,256,1720,0,light occlusion,Light occlusion pedestrian ID #256 detected at frame 1720
19b284dd,2444a2e4,detection,EDSA Sec Walk,1:04:01 AM,119.33,00:01:59,258,1791,0,light occlusion,Light occlusion pedestrian ID #258 detected at frame 1791
6c1e58b1,2444a2e4,detection,EDSA Sec Walk,1:04:03 AM,121.73,00:02:01,268,1827,0,light occlusion,Light occlusion pedestrian ID #268 detected at frame 1827
9b68cd45,2444a2e4,detection,EDSA Sec Walk,1:04:04 AM,122.2,00:02:02,274,1834,0,light occlusion,Light occlusion pedestrian ID #274 detected at frame 1834
