eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
57dc0d0a,4003efd0,detection,EDSA Sec Walk,10:11:10 AM,60.33,00:01:00,207,906,1,moderate occlusion,Moderate occlusion pedestrian ID #207 detected at frame 906
2cbf0fb5,4003efd0,detection,EDSA Sec Walk,10:11:17 AM,67.4,00:01:07,225,1012,0,light occlusion,Light occlusion pedestrian ID #225 detected at frame 1012
e4aac75e,4003efd0,detection,EDSA Sec Walk,10:11:17 AM,67.93,00:01:07,227,1020,1,moderate occlusion,Moderate occlusion pedestrian ID #227 detected at frame 1020
84df835a,4003efd0,detection,EDSA Sec Walk,10:11:18 AM,68.27,00:01:08,228,1025,0,light occlusion,Light occlusion pedestrian ID #228 detected at frame 1025
3cd9857f,4003efd0,detection,EDSA Sec Walk,10:11:19 AM,69.27,00:01:09,229,1040,0,light occlusion,Light occlusion pedestrian ID #229 detected at frame 1040
5ba64d4c,4003efd0,detection,EDSA Sec Walk,10:11:19 AM,69.93,00:01:09,232,1050,0,light occlusion,Light occlusion pedestrian ID #232 detected at frame 1050
52f0ef4b,4003efd0,detection,EDSA Sec Walk,10:11:32 AM,82.53,00:01:22,236,1239,1,moderate occlusion,Moderate occlusion pedestrian ID #236 detected at frame 1239
77748228,4003efd0,detection,EDSA Sec Walk,10:11:33 AM,83.0,00:01:23,239,1246,0,light occlusion,Light occlusion pedestrian ID #239 detected at frame 1246
49bea6ff,4003efd0,detection,EDSA Sec Walk,10:11:41 AM,91.2,00:01:31,249,1369,0,light occlusion,Light occlusion pedestrian ID #249 detected at frame 1369
59df9932,4003efd0,detection,EDSA Sec Walk,10:11:47 AM,97.53,00:01:37,256,1464,1,moderate occlusion,Moderate occlusion pedestrian ID #256 detected at frame 1464
98c84650,4003efd0,detection,EDSA Sec Walk,10:11:47 AM,97.53,00:01:37,257,1464,0,light occlusion,Light occlusion pedestrian ID #257 detected at frame 1464
fb3321ea,4003efd0,detection,EDSA Sec Walk,10:11:49 AM,99.0,00:01:39,272,1486,0,light occlusion,Light occlusion pedestrian ID #272 detected at frame 1486
044fe823,4003efd0,detection,EDSA Sec Walk,10:11:50 AM,100.0,00:01:40,276,1501,0,light occlusion,Light occlusion pedestrian ID #276 detected at frame 1501
5de7fd52,4003efd0,detection,EDSA Sec Walk,10:11:50 AM,100.73,00:01:40,284,1512,1,moderate occlusion,Moderate occlusion pedestrian ID #284 detected at frame 1512
eb850e5c,4003efd0,detection,EDSA Sec Walk,10:11:50 AM,100.73,00:01:40,283,1512,2,heavy occlusion,Heavy occlusion pedestrian ID #283 detected at frame 1512
f05e58fe,4003efd0,detection,EDSA Sec Walk,10:11:51 AM,101.13,00:01:41,287,1518,0,light occlusion,Light occlusion pedestrian ID #287 detected at frame 1518
908d111f,4003efd0,detection,EDSA Sec Walk,10:11:52 AM,102.6,00:01:42,292,1540,0,light occlusion,Light occlusion pedestrian ID #292 detected at frame 1540
d223eabc,4003efd0,detection,EDSA Sec Walk,10:12:00 AM,110.2,00:01:50,307,1654,0,light occlusion,Light occlusion pedestrian ID #307 detected at frame 1654
