eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
a8a81be5,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:29 AM,9.13,00:00:09,32,138,0,light occlusion,Light occlusion pedestrian ID #32 detected at frame 138
112c11d9,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:30 AM,10.73,00:00:10,35,162,0,light occlusion,Light occlusion pedestrian ID #35 detected at frame 162
3aac8e9f,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:33 AM,13.0,00:00:13,39,196,0,light occlusion,Light occlusion pedestrian ID #39 detected at frame 196
ce7681c4,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:33 AM,13.07,00:00:13,40,197,0,light occlusion,Light occlusion pedestrian ID #40 detected at frame 197
4b678c6b,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:34 AM,14.47,00:00:14,41,218,1,moderate occlusion,Moderate occlusion pedestrian ID #41 detected at frame 218
d33eb1ad,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:35 AM,15.33,00:00:15,46,231,0,light occlusion,Light occlusion pedestrian ID #46 detected at frame 231
42a1d3f7,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:38 AM,18.4,00:00:18,55,277,0,light occlusion,Light occlusion pedestrian ID #55 detected at frame 277
4eb525c1,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:39 AM,19.67,00:00:19,61,296,0,light occlusion,Light occlusion pedestrian ID #61 detected at frame 296
f1a83e76,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:39 AM,19.8,00:00:19,64,298,0,light occlusion,Light occlusion pedestrian ID #64 detected at frame 298
12af75ce,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:41 AM,21.33,00:00:21,76,321,0,light occlusion,Light occlusion pedestrian ID #76 detected at frame 321
884e3f61,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:42 AM,22.4,00:00:22,82,337,1,moderate occlusion,Moderate occlusion pedestrian ID #82 detected at frame 337
76f62911,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:43 AM,23.07,00:00:23,87,347,0,light occlusion,Light occlusion pedestrian ID #87 detected at frame 347
266f9c26,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:48 AM,28.27,00:00:28,92,425,1,moderate occlusion,Moderate occlusion pedestrian ID #92 detected at frame 425
4cf03a6c,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:48 AM,28.8,00:00:28,97,433,1,moderate occlusion,Moderate occlusion pedestrian ID #97 detected at frame 433
97e680b9,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:52 AM,32.07,00:00:32,121,482,1,moderate occlusion,Moderate occlusion pedestrian ID #121 detected at frame 482
25b19c8c,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:56 AM,36.53,00:00:36,124,549,0,light occlusion,Light occlusion pedestrian ID #124 detected at frame 549
2ae6dfaa,916bd20d,detection,Ateneo Gate 1 Entrance,10:23:56 AM,36.93,00:00:36,125,555,0,light occlusion,Light occlusion pedestrian ID #125 detected at frame 555
5f03ebc3,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:00 AM,40.13,00:00:40,130,603,0,light occlusion,Light occlusion pedestrian ID #130 detected at frame 603
3142a2a5,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:02 AM,42.8,00:00:42,135,643,1,moderate occlusion,Moderate occlusion pedestrian ID #135 detected at frame 643
1f0900ed,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:03 AM,43.4,00:00:43,139,652,1,moderate occlusion,Moderate occlusion pedestrian ID #139 detected at frame 652
c538f9ce,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:04 AM,44.0,00:00:44,140,661,0,light occlusion,Light occlusion pedestrian ID #140 detected at frame 661
25ec6106,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:04 AM,44.27,00:00:44,145,665,2,heavy occlusion,Heavy occlusion pedestrian ID #145 detected at frame 665
9c0160ca,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:05 AM,45.13,00:00:45,149,678,1,moderate occlusion,Moderate occlusion pedestrian ID #149 detected at frame 678
e0ed1512,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:05 AM,45.93,00:00:45,153,690,0,light occlusion,Light occlusion pedestrian ID #153 detected at frame 690
d7cfce97,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:06 AM,46.8,00:00:46,160,703,2,heavy occlusion,Heavy occlusion pedestrian ID #160 detected at frame 703
1545fa8f,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:07 AM,47.0,00:00:47,162,706,0,light occlusion,Light occlusion pedestrian ID #162 detected at frame 706
59c4479c,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:07 AM,47.13,00:00:47,165,708,0,light occlusion,Light occlusion pedestrian ID #165 detected at frame 708
a526393f,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:07 AM,47.33,00:00:47,166,711,0,light occlusion,Light occlusion pedestrian ID #166 detected at frame 711
c3aa310b,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:07 AM,47.33,00:00:47,167,711,0,light occlusion,Light occlusion pedestrian ID #167 detected at frame 711
1dbff979,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:08 AM,48.87,00:00:48,174,734,0,light occlusion,Light occlusion pedestrian ID #174 detected at frame 734
eb3f685f,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:09 AM,49.67,00:00:49,177,746,0,light occlusion,Light occlusion pedestrian ID #177 detected at frame 746
b3da3b9c,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:12 AM,52.93,00:00:52,186,795,0,light occlusion,Light occlusion pedestrian ID #186 detected at frame 795
78e509ec,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:13 AM,53.07,00:00:53,187,797,0,light occlusion,Light occlusion pedestrian ID #187 detected at frame 797
fc6f2026,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:13 AM,53.2,00:00:53,189,799,0,light occlusion,Light occlusion pedestrian ID #189 detected at frame 799
53f65323,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:13 AM,53.33,00:00:53,194,801,1,moderate occlusion,Moderate occlusion pedestrian ID #194 detected at frame 801
dae38656,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:13 AM,53.33,00:00:53,193,801,0,light occlusion,Light occlusion pedestrian ID #193 detected at frame 801
b67cb0fa,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:13 AM,53.53,00:00:53,195,804,0,light occlusion,Light occlusion pedestrian ID #195 detected at frame 804
f4372720,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:14 AM,54.93,00:00:54,206,825,0,light occlusion,Light occlusion pedestrian ID #206 detected at frame 825
43a6e0c5,916bd20d,detection,Ateneo Gate 1 Entrance,10:24:15 AM,55.13,00:00:55,207,828,0,light occlusion,Light occlusion pedestrian ID #207 detected at frame 828
