eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
2392bf82,66d947df,detection,EDSA Sec Walk,10:10:29 AM,29.17,00:00:29,179,876,1,moderate occlusion,Moderate occlusion pedestrian ID #179 detected at frame 876
56e20e39,66d947df,detection,EDSA Sec Walk,10:10:32 AM,32.57,00:00:32,180,978,1,moderate occlusion,Moderate occlusion pedestrian ID #180 detected at frame 978
305d7454,66d947df,detection,EDSA Sec Walk,10:10:32 AM,32.97,00:00:32,184,990,0,light occlusion,Light occlusion pedestrian ID #184 detected at frame 990
6fb29597,66d947df,detection,EDSA Sec Walk,10:10:33 AM,33.03,00:00:33,185,992,1,moderate occlusion,Moderate occlusion pedestrian ID #185 detected at frame 992
b3ab3974,66d947df,detection,EDSA Sec Walk,10:10:33 AM,33.27,00:00:33,187,999,0,light occlusion,Light occlusion pedestrian ID #187 detected at frame 999
9df955a8,66d947df,detection,EDSA Sec Walk,10:10:33 AM,33.37,00:00:33,190,1002,2,heavy occlusion,Heavy occlusion pedestrian ID #190 detected at frame 1002
b4a41061,66d947df,detection,EDSA Sec Walk,10:10:33 AM,33.37,00:00:33,189,1002,1,moderate occlusion,Moderate occlusion pedestrian ID #189 detected at frame 1002
b470debb,66d947df,detection,EDSA Sec Walk,10:10:36 AM,36.03,00:00:36,191,1082,0,light occlusion,Light occlusion pedestrian ID #191 detected at frame 1082
ef0f637a,66d947df,detection,EDSA Sec Walk,10:10:36 AM,36.33,00:00:36,192,1091,0,light occlusion,Light occlusion pedestrian ID #192 detected at frame 1091
0c9214f1,66d947df,detection,EDSA Sec Walk,10:10:36 AM,36.37,00:00:36,194,1092,0,light occlusion,Light occlusion pedestrian ID #194 detected at frame 1092
9e568305,66d947df,detection,EDSA Sec Walk,10:10:37 AM,37.13,00:00:37,198,1115,0,light occlusion,Light occlusion pedestrian ID #198 detected at frame 1115
d32b45ff,66d947df,detection,EDSA Sec Walk,10:10:37 AM,37.23,00:00:37,201,1118,0,light occlusion,Light occlusion pedestrian ID #201 detected at frame 1118
a55dae48,66d947df,detection,EDSA Sec Walk,10:10:37 AM,37.53,00:00:37,208,1127,0,light occlusion,Light occlusion pedestrian ID #208 detected at frame 1127
76905e47,66d947df,detection,EDSA Sec Walk,10:10:45 AM,45.93,00:00:45,214,1379,0,light occlusion,Light occlusion pedestrian ID #214 detected at frame 1379
22600d8a,66d947df,detection,EDSA Sec Walk,10:10:49 AM,49.23,00:00:49,218,1478,1,moderate occlusion,Moderate occlusion pedestrian ID #218 detected at frame 1478
225e1102,66d947df,detection,EDSA Sec Walk,10:10:49 AM,49.53,00:00:49,219,1487,1,moderate occlusion,Moderate occlusion pedestrian ID #219 detected at frame 1487
0a24d6a0,66d947df,detection,EDSA Sec Walk,10:10:49 AM,49.83,00:00:49,222,1496,0,light occlusion,Light occlusion pedestrian ID #222 detected at frame 1496
80793ae6,66d947df,detection,EDSA Sec Walk,10:10:52 AM,52.77,00:00:52,227,1584,0,light occlusion,Light occlusion pedestrian ID #227 detected at frame 1584
