eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
abe93141,d03fc8c9,detection,EDSA Sec Walk,9:03:33 AM,33.93,00:00:33,220,510,0,light occlusion,Light occlusion pedestrian ID #220 detected at frame 510
529c6dfd,d03fc8c9,detection,EDSA Sec Walk,9:03:34 AM,34.46,00:00:34,227,518,0,light occlusion,Light occlusion pedestrian ID #227 detected at frame 518
0b16f45b,d03fc8c9,detection,EDSA Sec Walk,9:03:36 AM,36.0,00:00:36,233,541,0,light occlusion,Light occlusion pedestrian ID #233 detected at frame 541
afbc47b9,d03fc8c9,detection,EDSA Sec Walk,9:03:36 AM,36.2,00:00:36,236,544,0,light occlusion,Light occlusion pedestrian ID #236 detected at frame 544
53db4f20,d03fc8c9,detection,EDSA Sec Walk,9:03:37 AM,37.86,00:00:37,239,569,0,light occlusion,Light occlusion pedestrian ID #239 detected at frame 569
7012bb21,d03fc8c9,detection,EDSA Sec Walk,9:03:38 AM,38.86,00:00:38,243,584,0,light occlusion,Light occlusion pedestrian ID #243 detected at frame 584
264fe04b,d03fc8c9,detection,EDSA Sec Walk,9:03:39 AM,39.93,00:00:39,245,600,1,moderate occlusion,Moderate occlusion pedestrian ID #245 detected at frame 600
29b90ed2,d03fc8c9,detection,EDSA Sec Walk,9:03:40 AM,40.19,00:00:40,249,604,0,light occlusion,Light occlusion pedestrian ID #249 detected at frame 604
70f82dde,d03fc8c9,detection,EDSA Sec Walk,9:03:40 AM,40.26,00:00:40,251,605,0,light occlusion,Light occlusion pedestrian ID #251 detected at frame 605
eaff8077,d03fc8c9,detection,EDSA Sec Walk,9:03:40 AM,40.33,00:00:40,253,606,0,light occlusion,Light occlusion pedestrian ID #253 detected at frame 606
ec47c8ac,d03fc8c9,detection,EDSA Sec Walk,9:03:41 AM,41.39,00:00:41,256,622,1,moderate occlusion,Moderate occlusion pedestrian ID #256 detected at frame 622
fec4687e,d03fc8c9,detection,EDSA Sec Walk,9:03:42 AM,42.33,00:00:42,260,636,0,light occlusion,Light occlusion pedestrian ID #260 detected at frame 636
a97b7e17,d03fc8c9,detection,EDSA Sec Walk,9:03:44 AM,44.93,00:00:44,284,675,0,light occlusion,Light occlusion pedestrian ID #284 detected at frame 675
e9027d8d,d03fc8c9,detection,EDSA Sec Walk,9:03:45 AM,45.46,00:00:45,292,683,0,light occlusion,Light occlusion pedestrian ID #292 detected at frame 683
