eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
29ca9572,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:43 AM,23.02,00:00:23,59,346,2,heavy occlusion,Heavy occlusion pedestrian ID #59 detected at frame 346
298cbd40,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:47 AM,27.29,00:00:27,61,410,0,light occlusion,Light occlusion pedestrian ID #61 detected at frame 410
41f74e71,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:47 AM,27.89,00:00:27,63,419,0,light occlusion,Light occlusion pedestrian ID #63 detected at frame 419
8fdeea39,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:48 AM,28.49,00:00:28,65,428,0,light occlusion,Light occlusion pedestrian ID #65 detected at frame 428
b72d355f,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:49 AM,29.36,00:00:29,67,441,0,light occlusion,Light occlusion pedestrian ID #67 detected at frame 441
7020536b,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:51 AM,31.03,00:00:31,68,466,2,heavy occlusion,Heavy occlusion pedestrian ID #68 detected at frame 466
bd41fc98,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:52 AM,32.56,00:00:32,71,489,0,light occlusion,Light occlusion pedestrian ID #71 detected at frame 489
b19b9829,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:54 AM,34.7,00:00:34,74,521,0,light occlusion,Light occlusion pedestrian ID #74 detected at frame 521
6d390f71,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:56 AM,36.7,00:00:36,76,551,1,moderate occlusion,Moderate occlusion pedestrian ID #76 detected at frame 551
500081a0,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:59 AM,39.57,00:00:39,86,594,0,light occlusion,Light occlusion pedestrian ID #86 detected at frame 594
b1cdfa6c,8e858459,detection,Ateneo Gate 2.5 Overpass,10:23:59 AM,39.97,00:00:39,88,600,0,light occlusion,Light occlusion pedestrian ID #88 detected at frame 600
404cb92d,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:02 AM,42.84,00:00:42,94,643,0,light occlusion,Light occlusion pedestrian ID #94 detected at frame 643
ff25a8dd,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:06 AM,46.24,00:00:46,109,694,1,moderate occlusion,Moderate occlusion pedestrian ID #109 detected at frame 694
a406a951,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:06 AM,46.84,00:00:46,111,703,1,moderate occlusion,Moderate occlusion pedestrian ID #111 detected at frame 703
125cfea7,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:06 AM,46.98,00:00:46,112,705,0,light occlusion,Light occlusion pedestrian ID #112 detected at frame 705
dc81e437,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:09 AM,49.51,00:00:49,123,743,1,moderate occlusion,Moderate occlusion pedestrian ID #123 detected at frame 743
d87dedf9,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:09 AM,49.65,00:00:49,124,745,0,light occlusion,Light occlusion pedestrian ID #124 detected at frame 745
c9ef4dae,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:10 AM,50.98,00:00:50,127,765,0,light occlusion,Light occlusion pedestrian ID #127 detected at frame 765
c29b0fe9,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:13 AM,53.05,00:00:53,138,796,0,light occlusion,Light occlusion pedestrian ID #138 detected at frame 796
e62e2175,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:14 AM,54.65,00:00:54,144,820,1,moderate occlusion,Moderate occlusion pedestrian ID #144 detected at frame 820
680be5c8,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:15 AM,55.39,00:00:55,151,831,0,light occlusion,Light occlusion pedestrian ID #151 detected at frame 831
067e0315,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:15 AM,55.65,00:00:55,153,835,0,light occlusion,Light occlusion pedestrian ID #153 detected at frame 835
744c4984,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:16 AM,56.12,00:00:56,161,842,0,light occlusion,Light occlusion pedestrian ID #161 detected at frame 842
4966b3bd,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:16 AM,56.85,00:00:56,168,853,0,light occlusion,Light occlusion pedestrian ID #168 detected at frame 853
6248727f,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:17 AM,57.52,00:00:57,171,863,0,light occlusion,Light occlusion pedestrian ID #171 detected at frame 863
74e9ce23,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:18 AM,58.26,00:00:58,175,874,0,light occlusion,Light occlusion pedestrian ID #175 detected at frame 874
dd1e8669,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:19 AM,59.12,00:00:59,181,887,0,light occlusion,Light occlusion pedestrian ID #181 detected at frame 887
a3228308,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:19 AM,59.26,00:00:59,186,889,1,moderate occlusion,Moderate occlusion pedestrian ID #186 detected at frame 889
261b19b9,8e858459,detection,Ateneo Gate 2.5 Overpass,10:24:19 AM,59.52,00:00:59,189,893,0,light occlusion,Light occlusion pedestrian ID #189 detected at frame 893
